Date/Time,Lat,Lon,Base,Hour,Day,Date,Month,Weekday,DayType
6/24/2014 17:39:00,40.7592,-73.9771,B02617,17,24,2014-06-24,Jun,Tue,Weekday
8/28/2014 5:02:00,40.6448,-73.7817,B02617,5,28,2014-08-28,Aug,Thu,Weekday
9/19/2014 7:43:00,40.6927,-73.9687,B02682,7,19,2014-09-19,Sep,Fri,Weekday
6/3/2014 17:56:00,40.7529,-73.9892,B02617,17,3,2014-06-03,Jun,Tue,Weekday
8/5/2014 21:14:00,40.7975,-73.9724,B02617,21,5,2014-08-05,Aug,Tue,Weekday
9/19/2014 7:00:00,40.7742,-73.9514,B02682,7,19,2014-09-19,Sep,Fri,Weekday
9/13/2014 13:18:00,40.723,-73.9949,B02617,13,13,2014-09-13,Sep,Sat,Weekend
9/15/2014 17:10:00,40.7275,-74.0073,B02598,17,15,2014-09-15,Sep,Mon,Weekday
9/2/2014 6:33:00,40.733,-74.0041,B02617,6,2,2014-09-02,Sep,Tue,Weekday
5/13/2014 6:14:00,40.7757,-73.9508,B02617,6,13,2014-05-13,May,Tue,Weekday
7/24/2014 13:59:00,40.8861,-73.9469,B02598,13,24,2014-07-24,Jul,Thu,Weekday
8/22/2014 5:37:00,40.7767,-73.9547,B02617,5,22,2014-08-22,Aug,Fri,Weekday
7/12/2014 17:06:00,40.7266,-73.9771,B02617,17,12,2014-07-12,Jul,Sat,Weekend
7/7/2014 17:29:00,40.7491,-73.9884,B02617,17,7,2014-07-07,Jul,Mon,Weekday
9/9/2014 16:17:00,40.754,-73.9978,B02617,16,9,2014-09-09,Sep,Tue,Weekday
8/16/2014 11:41:00,40.7697,-73.923,B02598,11,16,2014-08-16,Aug,Sat,Weekend
5/11/2014 12:05:00,40.7624,-73.9748,B02598,12,11,2014-05-11,May,Sun,Weekend
6/19/2014 7:06:00,40.6913,-73.9979,B02682,7,19,2014-06-19,Jun,Thu,Weekday
7/17/2014 23:02:00,40.684,-73.9307,B02682,23,17,2014-07-17,Jul,Thu,Weekday
7/12/2014 12:00:00,40.7217,-73.9582,B02512,12,12,2014-07-12,Jul,Sat,Weekend
5/14/2014 18:33:00,40.7456,-73.9945,B02617,18,14,2014-05-14,May,Wed,Weekday
7/16/2014 6:08:00,40.7109,-73.9532,B02682,6,16,2014-07-16,Jul,Wed,Weekday
6/10/2014 16:21:00,40.7136,-74.0117,B02682,16,10,2014-06-10,Jun,Tue,Weekday
9/21/2014 2:20:00,40.7219,-73.9867,B02617,2,21,2014-09-21,Sep,Sun,Weekend
5/14/2014 6:28:00,40.7534,-73.9646,B02617,6,14,2014-05-14,May,Wed,Weekday
9/30/2014 10:53:00,40.775,-73.9633,B02617,10,30,2014-09-30,Sep,Tue,Weekday
7/18/2014 21:44:00,40.7396,-73.9862,B02764,21,18,2014-07-18,Jul,Fri,Weekday
9/24/2014 20:42:00,40.7601,-73.9651,B02598,20,24,2014-09-24,Sep,Wed,Weekday
8/20/2014 23:00:00,40.7249,-73.949,B02764,23,20,2014-08-20,Aug,Wed,Weekday
5/20/2014 19:51:00,40.7625,-73.9971,B02682,19,20,2014-05-20,May,Tue,Weekday
9/13/2014 15:49:00,40.7407,-73.9916,B02617,15,13,2014-09-13,Sep,Sat,Weekend
6/21/2014 16:09:00,40.7461,-74.0003,B02682,16,21,2014-06-21,Jun,Sat,Weekend
4/25/2014 12:24:00,40.7503,-73.9735,B02598,12,25,2014-04-25,Apr,Fri,Weekday
9/5/2014 15:34:00,40.7638,-73.9713,B02617,15,5,2014-09-05,Sep,Fri,Weekday
7/30/2014 7:44:00,40.7078,-74.0073,B02617,7,30,2014-07-30,Jul,Wed,Weekday
6/18/2014 13:33:00,40.7705,-73.8652,B02682,13,18,2014-06-18,Jun,Wed,Weekday
9/30/2014 9:08:00,40.6678,-73.9298,B02617,9,30,2014-09-30,Sep,Tue,Weekday
7/15/2014 16:07:00,40.7351,-73.9913,B02617,16,15,2014-07-15,Jul,Tue,Weekday
9/18/2014 6:11:00,40.6752,-73.9474,B02617,6,18,2014-09-18,Sep,Thu,Weekday
9/23/2014 19:08:00,40.747,-73.9887,B02617,19,23,2014-09-23,Sep,Tue,Weekday
5/7/2014 16:23:00,40.7557,-73.9946,B02682,16,7,2014-05-07,May,Wed,Weekday
8/2/2014 16:53:00,40.7215,-74.0111,B02617,16,2,2014-08-02,Aug,Sat,Weekend
5/21/2014 22:15:00,40.7264,-74.0022,B02598,22,21,2014-05-21,May,Wed,Weekday
9/18/2014 19:34:00,40.7705,-73.8654,B02764,19,18,2014-09-18,Sep,Thu,Weekday
5/6/2014 17:43:00,40.7678,-73.9602,B02617,17,6,2014-05-06,May,Tue,Weekday
6/5/2014 18:41:00,40.7271,-74.0034,B02682,18,5,2014-06-05,Jun,Thu,Weekday
8/1/2014 8:49:00,40.7719,-73.9792,B02598,8,1,2014-08-01,Aug,Fri,Weekday
9/3/2014 18:54:00,40.7429,-74.0078,B02617,18,3,2014-09-03,Sep,Wed,Weekday
6/12/2014 17:11:00,40.7401,-73.9921,B02617,17,12,2014-06-12,Jun,Thu,Weekday
6/19/2014 9:27:00,40.7611,-73.969,B02682,9,19,2014-06-19,Jun,Thu,Weekday
4/2/2014 9:44:00,40.7093,-74.014,B02682,9,2,2014-04-02,Apr,Wed,Weekday
6/26/2014 17:26:00,40.7709,-73.9829,B02598,17,26,2014-06-26,Jun,Thu,Weekday
7/10/2014 18:14:00,40.7408,-74.0067,B02617,18,10,2014-07-10,Jul,Thu,Weekday
9/27/2014 21:34:00,40.6909,-73.7766,B02617,21,27,2014-09-27,Sep,Sat,Weekend
7/16/2014 23:22:00,40.7305,-73.9505,B02682,23,16,2014-07-16,Jul,Wed,Weekday
7/12/2014 10:10:00,40.7529,-73.9649,B02682,10,12,2014-07-12,Jul,Sat,Weekend
7/18/2014 1:43:00,40.7224,-73.9896,B02682,1,18,2014-07-18,Jul,Fri,Weekday
7/16/2014 20:28:00,40.7268,-73.9998,B02682,20,16,2014-07-16,Jul,Wed,Weekday
8/14/2014 14:40:00,40.7451,-73.9854,B02617,14,14,2014-08-14,Aug,Thu,Weekday
4/14/2014 21:28:00,40.7839,-73.9547,B02598,21,14,2014-04-14,Apr,Mon,Weekday
6/11/2014 19:23:00,40.7432,-73.9932,B02512,19,11,2014-06-11,Jun,Wed,Weekday
9/26/2014 9:31:00,40.7594,-73.8332,B02764,9,26,2014-09-26,Sep,Fri,Weekday
7/1/2014 17:03:00,40.7488,-73.9834,B02617,17,1,2014-07-01,Jul,Tue,Weekday
5/27/2014 16:43:00,40.7533,-73.9776,B02617,16,27,2014-05-27,May,Tue,Weekday
7/22/2014 13:27:00,40.7501,-73.9754,B02598,13,22,2014-07-22,Jul,Tue,Weekday
8/30/2014 5:28:00,40.6362,-73.9583,B02617,5,30,2014-08-30,Aug,Sat,Weekend
6/25/2014 6:05:00,40.7198,-73.958,B02598,6,25,2014-06-25,Jun,Wed,Weekday
7/19/2014 3:52:00,40.687,-73.9736,B02617,3,19,2014-07-19,Jul,Sat,Weekend
6/12/2014 12:13:00,40.7612,-73.9866,B02598,12,12,2014-06-12,Jun,Thu,Weekday
6/13/2014 20:44:00,40.6485,-73.7827,B02598,20,13,2014-06-13,Jun,Fri,Weekday
4/23/2014 11:43:00,40.7659,-73.9823,B02682,11,23,2014-04-23,Apr,Wed,Weekday
5/6/2014 17:10:00,40.7563,-73.9973,B02682,17,6,2014-05-06,May,Tue,Weekday
5/21/2014 15:12:00,40.774,-73.8726,B02764,15,21,2014-05-21,May,Wed,Weekday
9/27/2014 12:15:00,40.668,-73.9803,B02617,12,27,2014-09-27,Sep,Sat,Weekend
9/13/2014 21:10:00,40.7526,-73.9792,B02764,21,13,2014-09-13,Sep,Sat,Weekend
7/23/2014 12:49:00,40.7706,-73.9479,B02598,12,23,2014-07-23,Jul,Wed,Weekday
6/10/2014 12:05:00,40.744,-73.9815,B02598,12,10,2014-06-10,Jun,Tue,Weekday
8/18/2014 15:15:00,40.7398,-74.0003,B02682,15,18,2014-08-18,Aug,Mon,Weekday
7/30/2014 18:31:00,40.7205,-73.9965,B02598,18,30,2014-07-30,Jul,Wed,Weekday
7/11/2014 13:13:00,40.7684,-73.9847,B02682,13,11,2014-07-11,Jul,Fri,Weekday
7/13/2014 9:03:00,40.7706,-73.92,B02598,9,13,2014-07-13,Jul,Sun,Weekend
8/9/2014 20:55:00,40.7644,-73.9959,B02617,20,9,2014-08-09,Aug,Sat,Weekend
7/23/2014 19:39:00,40.7411,-73.9981,B02682,19,23,2014-07-23,Jul,Wed,Weekday
9/3/2014 2:57:00,40.701,-73.9271,B02598,2,3,2014-09-03,Sep,Wed,Weekday
8/26/2014 9:44:00,40.7741,-73.8722,B02682,9,26,2014-08-26,Aug,Tue,Weekday
8/7/2014 19:07:00,40.6706,-73.9887,B02598,19,7,2014-08-07,Aug,Thu,Weekday
4/23/2014 16:59:00,40.7188,-74.0023,B02598,16,23,2014-04-23,Apr,Wed,Weekday
8/26/2014 12:46:00,40.7386,-73.9874,B02512,12,26,2014-08-26,Aug,Tue,Weekday
9/24/2014 18:47:00,40.7564,-73.9645,B02617,18,24,2014-09-24,Sep,Wed,Weekday
4/4/2014 22:14:00,40.7605,-73.9854,B02598,22,4,2014-04-04,Apr,Fri,Weekday
6/25/2014 23:53:00,40.7551,-73.9751,B02617,23,25,2014-06-25,Jun,Wed,Weekday
9/21/2014 16:59:00,40.642,-73.7881,B02617,16,21,2014-09-21,Sep,Sun,Weekend
9/27/2014 23:46:00,40.7157,-73.9386,B02617,23,27,2014-09-27,Sep,Sat,Weekend
6/1/2014 19:34:00,40.7732,-73.8854,B02682,19,1,2014-06-01,Jun,Sun,Weekend
7/26/2014 19:31:00,40.7433,-73.9912,B02617,19,26,2014-07-26,Jul,Sat,Weekend
4/16/2014 14:09:00,40.726,-73.9872,B02598,14,16,2014-04-16,Apr,Wed,Weekday
9/27/2014 11:33:00,40.7757,-73.9604,B02598,11,27,2014-09-27,Sep,Sat,Weekend
9/28/2014 18:50:00,40.7644,-73.9775,B02682,18,28,2014-09-28,Sep,Sun,Weekend
7/13/2014 11:43:00,40.7635,-73.989,B02682,11,13,2014-07-13,Jul,Sun,Weekend
7/1/2014 22:57:00,40.7315,-73.9912,B02682,22,1,2014-07-01,Jul,Tue,Weekday
4/15/2014 11:18:00,40.7484,-73.9893,B02512,11,15,2014-04-15,Apr,Tue,Weekday
5/27/2014 6:47:00,40.7213,-73.9938,B02598,6,27,2014-05-27,May,Tue,Weekday
6/4/2014 21:32:00,40.7334,-73.9997,B02598,21,4,2014-06-04,Jun,Wed,Weekday
9/4/2014 17:14:00,40.7918,-73.977,B02764,17,4,2014-09-04,Sep,Thu,Weekday
6/10/2014 1:41:00,40.7247,-73.9985,B02598,1,10,2014-06-10,Jun,Tue,Weekday
5/6/2014 15:49:00,40.7496,-73.988,B02617,15,6,2014-05-06,May,Tue,Weekday
7/21/2014 12:04:00,40.7178,-73.9992,B02682,12,21,2014-07-21,Jul,Mon,Weekday
9/10/2014 8:32:00,40.7219,-73.992,B02617,8,10,2014-09-10,Sep,Wed,Weekday
5/17/2014 12:48:00,40.7663,-73.9715,B02682,12,17,2014-05-17,May,Sat,Weekend
7/26/2014 4:00:00,40.7287,-73.9896,B02682,4,26,2014-07-26,Jul,Sat,Weekend
8/9/2014 8:46:00,40.7425,-73.9804,B02682,8,9,2014-08-09,Aug,Sat,Weekend
9/3/2014 15:47:00,40.7563,-73.983,B02682,15,3,2014-09-03,Sep,Wed,Weekday
6/21/2014 0:28:00,40.7238,-73.9936,B02598,0,21,2014-06-21,Jun,Sat,Weekend
7/2/2014 15:54:00,40.7573,-73.9819,B02682,15,2,2014-07-02,Jul,Wed,Weekday
9/5/2014 14:08:00,40.7644,-73.999,B02617,14,5,2014-09-05,Sep,Fri,Weekday
8/22/2014 8:33:00,40.6841,-73.962,B02598,8,22,2014-08-22,Aug,Fri,Weekday
6/25/2014 16:39:00,40.7449,-73.9888,B02682,16,25,2014-06-25,Jun,Wed,Weekday
6/25/2014 16:26:00,40.7551,-73.985,B02598,16,25,2014-06-25,Jun,Wed,Weekday
7/10/2014 0:17:00,40.7587,-73.9806,B02682,0,10,2014-07-10,Jul,Thu,Weekday
5/21/2014 7:30:00,40.7563,-73.9644,B02598,7,21,2014-05-21,May,Wed,Weekday
9/12/2014 21:44:00,40.7634,-73.986,B02682,21,12,2014-09-12,Sep,Fri,Weekday
6/15/2014 10:12:00,40.7215,-73.9876,B02682,10,15,2014-06-15,Jun,Sun,Weekend
7/3/2014 9:10:00,40.6912,-73.9843,B02598,9,3,2014-07-03,Jul,Thu,Weekday
7/8/2014 20:10:00,40.7169,-74.0123,B02512,20,8,2014-07-08,Jul,Tue,Weekday
8/19/2014 16:10:00,40.7604,-73.9704,B02598,16,19,2014-08-19,Aug,Tue,Weekday
7/13/2014 9:20:00,40.7237,-73.9946,B02682,9,13,2014-07-13,Jul,Sun,Weekend
6/4/2014 7:12:00,40.7763,-73.9475,B02682,7,4,2014-06-04,Jun,Wed,Weekday
7/17/2014 23:14:00,40.7572,-73.9608,B02682,23,17,2014-07-17,Jul,Thu,Weekday
4/22/2014 10:41:00,40.7223,-73.9872,B02682,10,22,2014-04-22,Apr,Tue,Weekday
9/29/2014 5:09:00,40.7935,-73.9704,B02617,5,29,2014-09-29,Sep,Mon,Weekday
9/13/2014 16:30:00,40.7205,-74.0101,B02617,16,13,2014-09-13,Sep,Sat,Weekend
7/31/2014 7:24:00,40.7551,-73.9733,B02682,7,31,2014-07-31,Jul,Thu,Weekday
6/5/2014 18:01:00,40.7251,-73.9973,B02764,18,5,2014-06-05,Jun,Thu,Weekday
9/4/2014 7:42:00,40.7736,-73.9519,B02598,7,4,2014-09-04,Sep,Thu,Weekday
7/18/2014 0:55:00,40.742,-74.0037,B02682,0,18,2014-07-18,Jul,Fri,Weekday
8/29/2014 21:54:00,40.6907,-73.996,B02617,21,29,2014-08-29,Aug,Fri,Weekday
8/31/2014 9:11:00,40.7986,-73.9367,B02682,9,31,2014-08-31,Aug,Sun,Weekend
9/17/2014 18:28:00,40.7493,-73.9827,B02598,18,17,2014-09-17,Sep,Wed,Weekday
4/23/2014 21:26:00,40.7254,-73.9966,B02617,21,23,2014-04-23,Apr,Wed,Weekday
6/30/2014 5:01:00,40.6418,-73.7881,B02682,5,30,2014-06-30,Jun,Mon,Weekday
8/19/2014 13:28:00,40.7554,-73.9916,B02682,13,19,2014-08-19,Aug,Tue,Weekday
6/24/2014 15:21:00,40.7607,-73.9716,B02617,15,24,2014-06-24,Jun,Tue,Weekday
6/9/2014 20:42:00,40.774,-73.8723,B02598,20,9,2014-06-09,Jun,Mon,Weekday
9/6/2014 15:14:00,40.7721,-73.986,B02617,15,6,2014-09-06,Sep,Sat,Weekend
4/23/2014 15:54:00,40.7367,-73.9857,B02682,15,23,2014-04-23,Apr,Wed,Weekday
6/16/2014 11:23:00,40.693600000000004,-73.9699,B02617,11,16,2014-06-16,Jun,Mon,Weekday
8/13/2014 19:28:00,40.7404,-73.9726,B02617,19,13,2014-08-13,Aug,Wed,Weekday
6/25/2014 15:41:00,40.7592,-73.9945,B02682,15,25,2014-06-25,Jun,Wed,Weekday
9/13/2014 16:39:00,40.8414,-73.9423,B02617,16,13,2014-09-13,Sep,Sat,Weekend
4/26/2014 23:34:00,40.7875,-73.9766,B02598,23,26,2014-04-26,Apr,Sat,Weekend
6/23/2014 17:33:00,40.7638,-73.9748,B02617,17,23,2014-06-23,Jun,Mon,Weekday
9/10/2014 15:57:00,40.7599,-73.9686,B02617,15,10,2014-09-10,Sep,Wed,Weekday
7/8/2014 16:44:00,40.7274,-74.0073,B02598,16,8,2014-07-08,Jul,Tue,Weekday
6/2/2014 5:09:00,40.6949,-73.9833,B02682,5,2,2014-06-02,Jun,Mon,Weekday
9/20/2014 12:54:00,40.7235,-73.9927,B02617,12,20,2014-09-20,Sep,Sat,Weekend
6/11/2014 22:00:00,40.7379,-73.9922,B02682,22,11,2014-06-11,Jun,Wed,Weekday
8/8/2014 15:41:00,40.7192,-73.9869,B02598,15,8,2014-08-08,Aug,Fri,Weekday
9/9/2014 13:03:00,40.7442,-73.9901,B02682,13,9,2014-09-09,Sep,Tue,Weekday
4/10/2014 21:06:00,40.7595,-73.9743,B02598,21,10,2014-04-10,Apr,Thu,Weekday
6/5/2014 13:12:00,40.7899,-73.9734,B02682,13,5,2014-06-05,Jun,Thu,Weekday
6/8/2014 2:32:00,40.7291,-73.9887,B02682,2,8,2014-06-08,Jun,Sun,Weekend
5/30/2014 16:38:00,40.7571,-74.0011,B02512,16,30,2014-05-30,May,Fri,Weekday
4/1/2014 16:34:00,40.7501,-73.9834,B02598,16,1,2014-04-01,Apr,Tue,Weekday
5/30/2014 16:08:00,40.7056,-74.0068,B02617,16,30,2014-05-30,May,Fri,Weekday
6/30/2014 20:28:00,40.7591,-73.9747,B02598,20,30,2014-06-30,Jun,Mon,Weekday
6/26/2014 7:37:00,40.7428,-73.9946,B02617,7,26,2014-06-26,Jun,Thu,Weekday
7/12/2014 20:16:00,40.798,-73.9734,B02617,20,12,2014-07-12,Jul,Sat,Weekend
5/17/2014 19:39:00,40.7775,-73.9593,B02598,19,17,2014-05-17,May,Sat,Weekend
9/22/2014 8:41:00,40.7662,-73.9177,B02764,8,22,2014-09-22,Sep,Mon,Weekday
5/27/2014 17:31:00,40.73,-73.9993,B02598,17,27,2014-05-27,May,Tue,Weekday
6/17/2014 17:31:00,40.7556,-73.9705,B02598,17,17,2014-06-17,Jun,Tue,Weekday
7/1/2014 15:09:00,40.7243,-74.0045,B02617,15,1,2014-07-01,Jul,Tue,Weekday
7/31/2014 18:51:00,40.7167,-74.0103,B02682,18,31,2014-07-31,Jul,Thu,Weekday
6/3/2014 20:30:00,40.6432,-73.7896,B02682,20,3,2014-06-03,Jun,Tue,Weekday
6/23/2014 5:50:00,40.6485,-73.7827,B02682,5,23,2014-06-23,Jun,Mon,Weekday
8/21/2014 20:10:00,40.7299,-73.9989,B02512,20,21,2014-08-21,Aug,Thu,Weekday
7/16/2014 11:46:00,40.7711,-73.9637,B02598,11,16,2014-07-16,Jul,Wed,Weekday
9/10/2014 19:00:00,40.7822,-73.9718,B02764,19,10,2014-09-10,Sep,Wed,Weekday
9/1/2014 9:07:00,40.7498,-73.9878,B02764,9,1,2014-09-01,Sep,Mon,Weekday
5/17/2014 17:50:00,40.7702,-73.865,B02617,17,17,2014-05-17,May,Sat,Weekend
5/6/2014 16:43:00,40.7066,-74.016,B02682,16,6,2014-05-06,May,Tue,Weekday
7/2/2014 13:38:00,40.7433,-73.994,B02617,13,2,2014-07-02,Jul,Wed,Weekday
9/26/2014 19:03:00,40.7199,-73.9834,B02682,19,26,2014-09-26,Sep,Fri,Weekday
5/4/2014 14:16:00,40.7707,-73.8655,B02682,14,4,2014-05-04,May,Sun,Weekend
7/3/2014 16:43:00,40.7205,-73.998,B02598,16,3,2014-07-03,Jul,Thu,Weekday
4/18/2014 23:07:00,40.7197,-73.9624,B02682,23,18,2014-04-18,Apr,Fri,Weekday
5/4/2014 16:52:00,40.7347,-74.0031,B02598,16,4,2014-05-04,May,Sun,Weekend
5/27/2014 15:45:00,40.7578,-73.9756,B02598,15,27,2014-05-27,May,Tue,Weekday
8/18/2014 22:36:00,40.756,-73.7672,B02764,22,18,2014-08-18,Aug,Mon,Weekday
4/26/2014 18:45:00,40.6963,-73.9885,B02682,18,26,2014-04-26,Apr,Sat,Weekend
8/5/2014 11:37:00,40.7843,-73.9829,B02617,11,5,2014-08-05,Aug,Tue,Weekday
7/16/2014 6:52:00,40.7274,-73.992,B02617,6,16,2014-07-16,Jul,Wed,Weekday
7/31/2014 9:25:00,40.723,-74.0078,B02512,9,31,2014-07-31,Jul,Thu,Weekday
5/15/2014 12:42:00,40.7641,-73.9705,B02598,12,15,2014-05-15,May,Thu,Weekday
7/16/2014 12:00:00,40.7115,-74.0085,B02617,12,16,2014-07-16,Jul,Wed,Weekday
5/27/2014 17:03:00,40.7618,-73.9751,B02682,17,27,2014-05-27,May,Tue,Weekday
6/11/2014 16:58:00,40.7582,-73.99,B02682,16,11,2014-06-11,Jun,Wed,Weekday
6/17/2014 19:41:00,40.7097,-74.0147,B02617,19,17,2014-06-17,Jun,Tue,Weekday
7/14/2014 14:49:00,40.7549,-73.9921,B02598,14,14,2014-07-14,Jul,Mon,Weekday
4/23/2014 20:09:00,40.7747,-73.954,B02598,20,23,2014-04-23,Apr,Wed,Weekday
6/13/2014 10:18:00,40.772,-73.9558,B02682,10,13,2014-06-13,Jun,Fri,Weekday
5/27/2014 16:32:00,40.7298,-74.0047,B02598,16,27,2014-05-27,May,Tue,Weekday
7/22/2014 18:51:00,40.7617,-73.9728,B02617,18,22,2014-07-22,Jul,Tue,Weekday
8/30/2014 1:42:00,40.7128,-73.7831,B02598,1,30,2014-08-30,Aug,Sat,Weekend
7/24/2014 12:17:00,40.7617,-73.9665,B02617,12,24,2014-07-24,Jul,Thu,Weekday
6/23/2014 16:03:00,40.7656,-73.9527,B02598,16,23,2014-06-23,Jun,Mon,Weekday
9/7/2014 2:20:00,40.7143,-73.9989,B02682,2,7,2014-09-07,Sep,Sun,Weekend
9/10/2014 18:47:00,40.761,-73.9577,B02682,18,10,2014-09-10,Sep,Wed,Weekday
5/19/2014 17:22:00,40.7576,-74.0007,B02617,17,19,2014-05-19,May,Mon,Weekday
5/16/2014 21:51:00,40.7304,-74.0069,B02682,21,16,2014-05-16,May,Fri,Weekday
8/28/2014 21:32:00,40.7356,-73.9753,B02617,21,28,2014-08-28,Aug,Thu,Weekday
7/29/2014 7:53:00,40.7753,-73.9906,B02598,7,29,2014-07-29,Jul,Tue,Weekday
5/15/2014 20:56:00,40.776,-73.9833,B02682,20,15,2014-05-15,May,Thu,Weekday
5/10/2014 0:05:00,40.7699,-73.8644,B02598,0,10,2014-05-10,May,Sat,Weekend
4/29/2014 14:10:00,40.7504,-73.9766,B02598,14,29,2014-04-29,Apr,Tue,Weekday
6/21/2014 6:59:00,40.6941,-73.9602,B02617,6,21,2014-06-21,Jun,Sat,Weekend
8/25/2014 11:15:00,40.7627,-73.9785,B02598,11,25,2014-08-25,Aug,Mon,Weekday
9/26/2014 18:40:00,40.7647,-73.9772,B02512,18,26,2014-09-26,Sep,Fri,Weekday
5/15/2014 14:56:00,40.7509,-73.9828,B02682,14,15,2014-05-15,May,Thu,Weekday
9/12/2014 21:45:00,40.7503,-73.9947,B02617,21,12,2014-09-12,Sep,Fri,Weekday
5/27/2014 16:20:00,40.7494,-73.9771,B02617,16,27,2014-05-27,May,Tue,Weekday
9/20/2014 20:01:00,40.658,-73.9772,B02764,20,20,2014-09-20,Sep,Sat,Weekend
7/30/2014 6:34:00,40.7199,-73.9835,B02598,6,30,2014-07-30,Jul,Wed,Weekday
7/22/2014 21:11:00,40.6448,-73.782,B02598,21,22,2014-07-22,Jul,Tue,Weekday
6/20/2014 17:36:00,40.7271,-73.9804,B02598,17,20,2014-06-20,Jun,Fri,Weekday
6/18/2014 15:43:00,40.7622,-73.9787,B02598,15,18,2014-06-18,Jun,Wed,Weekday
8/3/2014 20:29:00,40.7412,-73.9928,B02617,20,3,2014-08-03,Aug,Sun,Weekend
6/9/2014 17:44:00,40.7449,-73.9839,B02682,17,9,2014-06-09,Jun,Mon,Weekday
8/23/2014 17:00:00,40.7859,-73.9704,B02598,17,23,2014-08-23,Aug,Sat,Weekend
9/25/2014 16:55:00,40.7504,-73.9808,B02764,16,25,2014-09-25,Sep,Thu,Weekday
4/7/2014 12:52:00,40.7415,-73.9935,B02764,12,7,2014-04-07,Apr,Mon,Weekday
7/24/2014 10:45:00,40.7553,-73.9732,B02682,10,24,2014-07-24,Jul,Thu,Weekday
9/20/2014 18:23:00,40.8756,-73.8774,B02598,18,20,2014-09-20,Sep,Sat,Weekend
9/28/2014 16:24:00,40.7741,-73.8726,B02682,16,28,2014-09-28,Sep,Sun,Weekend
8/23/2014 17:39:00,40.7368,-73.9955,B02617,17,23,2014-08-23,Aug,Sat,Weekend
9/6/2014 17:46:00,40.7564,-74.0017,B02682,17,6,2014-09-06,Sep,Sat,Weekend
9/8/2014 18:50:00,40.7505,-73.9947,B02764,18,8,2014-09-08,Sep,Mon,Weekday
7/20/2014 9:09:00,40.7026,-73.9894,B02617,9,20,2014-07-20,Jul,Sun,Weekend
8/8/2014 20:20:00,40.7069,-74.0048,B02617,20,8,2014-08-08,Aug,Fri,Weekday
7/10/2014 17:35:00,40.774,-73.8725,B02598,17,10,2014-07-10,Jul,Thu,Weekday
7/10/2014 20:17:00,40.7452,-74.0059,B02598,20,10,2014-07-10,Jul,Thu,Weekday
6/23/2014 15:33:00,40.7197,-73.9871,B02617,15,23,2014-06-23,Jun,Mon,Weekday
9/6/2014 3:09:00,40.7449,-74.0064,B02598,3,6,2014-09-06,Sep,Sat,Weekend
5/29/2014 3:56:00,40.7101,-73.9367,B02682,3,29,2014-05-29,May,Thu,Weekday
7/18/2014 22:40:00,40.7462,-73.9774,B02598,22,18,2014-07-18,Jul,Fri,Weekday
7/2/2014 20:48:00,40.7428,-73.9947,B02682,20,2,2014-07-02,Jul,Wed,Weekday
6/3/2014 22:13:00,40.6515,-74.0038,B02598,22,3,2014-06-03,Jun,Tue,Weekday
4/9/2014 10:28:00,40.7189,-74.005,B02682,10,9,2014-04-09,Apr,Wed,Weekday
6/13/2014 11:05:00,40.7739,-73.9597,B02598,11,13,2014-06-13,Jun,Fri,Weekday
7/1/2014 19:16:00,40.7115,-74.0157,B02598,19,1,2014-07-01,Jul,Tue,Weekday
9/19/2014 17:42:00,40.7197,-73.9638,B02764,17,19,2014-09-19,Sep,Fri,Weekday
8/7/2014 4:44:00,40.7218,-73.9582,B02598,4,7,2014-08-07,Aug,Thu,Weekday
4/19/2014 14:42:00,40.724,-73.9963,B02598,14,19,2014-04-19,Apr,Sat,Weekend
8/16/2014 22:34:00,40.7703,-73.9577,B02617,22,16,2014-08-16,Aug,Sat,Weekend
4/24/2014 21:21:00,40.7319,-74.0067,B02598,21,24,2014-04-24,Apr,Thu,Weekday
5/29/2014 16:32:00,40.7517,-73.9708,B02682,16,29,2014-05-29,May,Thu,Weekday
8/26/2014 7:06:00,40.7352,-73.8749,B02617,7,26,2014-08-26,Aug,Tue,Weekday
5/17/2014 23:12:00,40.7182,-73.9988,B02598,23,17,2014-05-17,May,Sat,Weekend
8/10/2014 21:01:00,40.6485,-73.7829,B02617,21,10,2014-08-10,Aug,Sun,Weekend
7/11/2014 10:16:00,40.744,-73.9779,B02617,10,11,2014-07-11,Jul,Fri,Weekday
5/2/2014 18:44:00,40.8138,-73.9462,B02598,18,2,2014-05-02,May,Fri,Weekday
8/5/2014 19:22:00,40.7508,-73.9784,B02598,19,5,2014-08-05,Aug,Tue,Weekday
6/23/2014 12:57:00,40.7528,-73.993,B02598,12,23,2014-06-23,Jun,Mon,Weekday
5/29/2014 16:50:00,40.7135,-74.0069,B02598,16,29,2014-05-29,May,Thu,Weekday
8/10/2014 13:56:00,40.7213,-73.9419,B02617,13,10,2014-08-10,Aug,Sun,Weekend
6/28/2014 22:45:00,40.7581,-73.9712,B02682,22,28,2014-06-28,Jun,Sat,Weekend
7/12/2014 13:35:00,40.7454,-73.9838,B02617,13,12,2014-07-12,Jul,Sat,Weekend
8/12/2014 11:06:00,40.745,-73.9946,B02617,11,12,2014-08-12,Aug,Tue,Weekday
8/10/2014 9:01:00,40.7578,-73.9891,B02598,9,10,2014-08-10,Aug,Sun,Weekend
8/3/2014 13:05:00,40.7227,-73.9925,B02682,13,3,2014-08-03,Aug,Sun,Weekend
